seed,date,seed-date,time,model,N,results_summary,diagnose,fit_time
1356,240223,240223-1356,2402231202,STAN,100,"                     Mean      MCSE      StdDev           5%          50%  \
lp__          -581.236000  0.047990    2.065630  -585.155000  -580.901000   
alpha         4368.760000  4.065200  179.853000  4069.630000  4367.850000   
beta_tv          0.324975  0.000292    0.016820     0.297518     0.324529   
beta_lnl         0.162739  0.000588    0.034764     0.106472     0.162746   
beta_social      0.230625  0.000614    0.034465     0.174451     0.230344   
beta_display     0.379075  0.001144    0.060412     0.278983     0.380270   
beta_email       0.167389  0.000958    0.058520     0.070775     0.165679   
beta_search      0.262455  0.001590    0.087647     0.119749     0.261535   
sigma          196.000000  0.238543   14.123100   174.106000   194.844000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__          -578.522000  1852.71  467.620  1.000200  
alpha         4668.230000  1957.36  494.033  1.000960  
beta_tv          0.352806  3313.18  836.239  1.000170  
beta_lnl         0.220676  3498.32  882.969  0.999974  
beta_social      0.286958  3150.17  795.096  0.999834  
beta_display     0.475956  2786.44  703.290  1.000680  
beta_email       0.264993  3728.57  941.082  0.999709  
beta_search      0.405785  3037.93  766.767  0.999670  
sigma          221.314000  3505.30  884.731  0.999482  ","Processing csv files: ./stan_outputs/seed-1356-N-100\mmm_model-20240223120210_1.csv, ./stan_outputs/seed-1356-N-100\mmm_model-20240223120210_2.csv, ./stan_outputs/seed-1356-N-100\mmm_model-20240223120210_3.csv, ./stan_outputs/seed-1356-N-100\mmm_model-20240223120210_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",4.791906118392944
1356,240223,240223-1356,2402231202,STAN,200,"                     Mean      MCSE      StdDev           5%          50%  \
lp__         -1172.950000  0.046722    1.980970 -1176.710000 -1172.640000   
alpha         4970.060000  2.380760  113.600000  4783.470000  4971.470000   
beta_tv          0.320679  0.000209    0.013393     0.298330     0.320379   
beta_lnl         0.036505  0.000405    0.024801    -0.004353     0.036780   
beta_social      0.158558  0.000433    0.025243     0.116153     0.158373   
beta_display     0.265675  0.000780    0.043667     0.194631     0.266382   
beta_email       0.167394  0.000791    0.047060     0.090642     0.167284   
beta_search      0.180130  0.001058    0.063084     0.077860     0.179510   
sigma          207.009000  0.173133   10.141000   191.144000   206.504000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -1170.300000  1797.68  308.191  1.002040  
alpha         5157.590000  2276.80  390.331  1.000050  
beta_tv          0.343781  4117.46  705.891  0.999835  
beta_lnl         0.077437  3748.22  642.589  1.000330  
beta_social      0.200349  3396.02  582.208  1.000030  
beta_display     0.338356  3130.98  536.771  1.000160  
beta_email       0.244993  3539.92  606.878  0.999527  
beta_search      0.283908  3553.62  609.226  1.000190  
sigma          224.719000  3430.86  588.180  1.001270  ","Processing csv files: ./stan_outputs/seed-1356-N-200\mmm_model-20240223120215_1.csv, ./stan_outputs/seed-1356-N-200\mmm_model-20240223120215_2.csv, ./stan_outputs/seed-1356-N-200\mmm_model-20240223120215_3.csv, ./stan_outputs/seed-1356-N-200\mmm_model-20240223120215_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",5.156028509140015
1356,240223,240223-1356,2402231202,STAN,300,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -1762.490000  0.049113   2.086730 -1766.400000 -1762.130000   
alpha         5060.700000  1.829120  92.622600  4908.940000  5059.400000   
beta_tv          0.291890  0.000169   0.011088     0.274142     0.291760   
beta_lnl         0.018221  0.000330   0.020979    -0.016996     0.017741   
beta_social      0.173697  0.000346   0.021135     0.138382     0.173527   
beta_display     0.270423  0.000594   0.035583     0.213660     0.270232   
beta_email       0.208542  0.000613   0.037303     0.148035     0.208955   
beta_search      0.076829  0.000858   0.052691    -0.008233     0.075290   
sigma          211.219000  0.138122   9.063040   196.715000   210.704000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -1759.820000  1805.29  233.725  1.001190  
alpha         5213.700000  2564.18  331.975  1.000360  
beta_tv          0.310578  4329.20  560.487  0.999349  
beta_lnl         0.053337  4030.27  521.785  0.999674  
beta_social      0.207503  3728.43  482.708  1.000860  
beta_display     0.328547  3592.86  465.156  1.000360  
beta_email       0.270097  3697.46  478.697  0.999777  
beta_search      0.165251  3772.44  488.406  0.999768  
sigma          227.004000  4305.46  557.413  0.999979  ","Processing csv files: ./stan_outputs/seed-1356-N-300\mmm_model-20240223120221_1.csv, ./stan_outputs/seed-1356-N-300\mmm_model-20240223120221_2.csv, ./stan_outputs/seed-1356-N-300\mmm_model-20240223120221_3.csv, ./stan_outputs/seed-1356-N-300\mmm_model-20240223120221_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",5.641803979873657
1356,240223,240223-1356,2402231202,STAN,400,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -2324.980000  0.045229   2.057400 -2328.770000 -2324.650000   
alpha         4931.180000  1.382230  72.414800  4813.970000  4930.510000   
beta_tv          0.307498  0.000134   0.008803     0.293069     0.307608   
beta_lnl         0.057945  0.000262   0.017404     0.030278     0.057840   
beta_social      0.228501  0.000273   0.017581     0.199959     0.228031   
beta_display     0.230212  0.000469   0.029070     0.183394     0.229585   
beta_email       0.124699  0.000512   0.031352     0.072819     0.124506   
beta_search      0.124820  0.000716   0.044024     0.050550     0.125026   
sigma          199.953000  0.114499   7.275190   188.264000   199.892000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -2322.260000  2069.18  215.338  1.000180  
alpha         5052.930000  2744.71  285.639  1.000100  
beta_tv          0.321952  4339.83  451.643  0.999133  
beta_lnl         0.086278  4426.88  460.702  0.999516  
beta_social      0.257254  4138.39  430.679  1.000200  
beta_display     0.278058  3837.03  399.317  0.999394  
beta_email       0.176468  3748.86  390.141  1.000520  
beta_search      0.196863  3782.01  393.591  1.000140  
sigma          212.135000  4037.24  420.152  1.001120  ","Processing csv files: ./stan_outputs/seed-1356-N-400\mmm_model-20240223120227_1.csv, ./stan_outputs/seed-1356-N-400\mmm_model-20240223120227_2.csv, ./stan_outputs/seed-1356-N-400\mmm_model-20240223120227_3.csv, ./stan_outputs/seed-1356-N-400\mmm_model-20240223120227_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",7.4809410572052
1356,240223,240223-1356,2402231202,STAN,500,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -2932.360000  0.048766   2.065380 -2936.210000 -2931.980000   
alpha         4924.280000  1.773590  73.742100  4801.150000  4924.710000   
beta_tv          0.296950  0.000137   0.008754     0.282332     0.296876   
beta_lnl         0.042740  0.000273   0.017173     0.013950     0.042872   
beta_social      0.212012  0.000277   0.016747     0.184775     0.211549   
beta_display     0.260923  0.000554   0.028913     0.213201     0.261513   
beta_email       0.184308  0.000530   0.031228     0.134513     0.184333   
beta_search      0.151588  0.000652   0.039812     0.086868     0.152090   
sigma          211.331000  0.113581   6.738920   200.763000   210.984000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -2929.710000  1793.81  180.536  1.000160  
alpha         5042.700000  1728.72  173.986  1.001370  
beta_tv          0.311265  4069.10  409.531  1.000630  
beta_lnl         0.071022  3968.52  399.408  0.999805  
beta_social      0.239875  3643.31  366.678  0.999911  
beta_display     0.307948  2727.87  274.544  1.001660  
beta_email       0.236720  3470.38  349.273  1.000430  
beta_search      0.218171  3731.98  375.602  0.999536  
sigma          222.776000  3520.20  354.288  0.999553  ","Processing csv files: ./stan_outputs/seed-1356-N-500\mmm_model-20240223120235_1.csv, ./stan_outputs/seed-1356-N-500\mmm_model-20240223120235_2.csv, ./stan_outputs/seed-1356-N-500\mmm_model-20240223120235_3.csv, ./stan_outputs/seed-1356-N-500\mmm_model-20240223120235_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",8.605621576309204
1356,240223,240223-1356,2402231202,STAN,600,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -3509.660000  0.045979   1.985130 -3513.310000 -3509.370000   
alpha         5024.230000  1.273590  63.312800  4921.980000  5023.990000   
beta_tv          0.311721  0.000118   0.007464     0.299391     0.311740   
beta_lnl         0.050976  0.000226   0.014507     0.026887     0.051099   
beta_social      0.187531  0.000238   0.014475     0.163849     0.187339   
beta_display     0.255469  0.000439   0.024688     0.214805     0.256253   
beta_email       0.131190  0.000459   0.027756     0.085093     0.130731   
beta_search      0.050063  0.000569   0.034899    -0.007681     0.049350   
sigma          208.232000  0.090160   6.016100   198.277000   208.187000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -3507.010000  1864.08  160.724  0.999725  
alpha         5125.870000  2471.29  213.079  0.999905  
beta_tv          0.323891  3984.82  343.579  1.000170  
beta_lnl         0.074347  4116.37  354.921  0.999392  
beta_social      0.211117  3700.75  319.085  0.999782  
beta_display     0.295732  3164.83  272.877  0.999339  
beta_email       0.176729  3658.04  315.403  0.999603  
beta_search      0.108260  3763.91  324.531  0.999393  
sigma          218.247000  4452.49  383.902  0.999722  ","Processing csv files: ./stan_outputs/seed-1356-N-600\mmm_model-20240223120244_1.csv, ./stan_outputs/seed-1356-N-600\mmm_model-20240223120244_2.csv, ./stan_outputs/seed-1356-N-600\mmm_model-20240223120244_3.csv, ./stan_outputs/seed-1356-N-600\mmm_model-20240223120244_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",10.75506043434143
1356,240223,240223-1356,2402231203,STAN,700,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -4080.540000  0.047263   2.068490 -4084.430000 -4080.160000   
alpha         4945.100000  1.153870  59.812000  4847.150000  4945.000000   
beta_tv          0.309142  0.000106   0.006733     0.298330     0.309050   
beta_lnl         0.051602  0.000229   0.013867     0.028931     0.051627   
beta_social      0.199360  0.000225   0.013715     0.176086     0.199309   
beta_display     0.235198  0.000400   0.023025     0.196735     0.235954   
beta_email       0.166083  0.000424   0.024675     0.125891     0.165780   
beta_search      0.158284  0.000547   0.032994     0.105295     0.158676   
sigma          204.416000  0.087133   5.599950   195.460000   204.219000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -4077.830000  1915.43  133.034  1.002430  
alpha         5042.550000  2686.99  186.622  1.000650  
beta_tv          0.320306  4012.85  278.709  1.000450  
beta_lnl         0.074585  3655.39  253.882  1.000660  
beta_social      0.221651  3713.42  257.912  1.000960  
beta_display     0.272949  3319.70  230.566  1.000450  
beta_email       0.206474  3379.43  234.715  0.999298  
beta_search      0.212938  3638.39  252.701  0.999913  
sigma          213.887000  4130.50  286.880  0.999596  ","Processing csv files: ./stan_outputs/seed-1356-N-700\mmm_model-20240223120256_1.csv, ./stan_outputs/seed-1356-N-700\mmm_model-20240223120256_2.csv, ./stan_outputs/seed-1356-N-700\mmm_model-20240223120256_3.csv, ./stan_outputs/seed-1356-N-700\mmm_model-20240223120256_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",13.262123823165894
1356,240223,240223-1356,2402231203,STAN,800,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -4668.880000  0.050749   2.084200 -4672.950000 -4668.500000   
alpha         4904.710000  1.132470  55.988500  4814.420000  4904.400000   
beta_tv          0.302326  0.000094   0.006414     0.291812     0.302298   
beta_lnl         0.055384  0.000202   0.012471     0.034999     0.055244   
beta_social      0.214462  0.000207   0.012414     0.193602     0.214424   
beta_display     0.256115  0.000345   0.021523     0.220242     0.256208   
beta_email       0.143725  0.000398   0.023942     0.104827     0.143399   
beta_search      0.164065  0.000484   0.031500     0.111256     0.164596   
sigma          206.147000  0.082591   5.270500   197.625000   206.095000   

                      95%    N_Eff   N_Eff/s     R_hat  
lp__         -4666.180000  1686.62   99.0965  1.003640  
alpha         4995.470000  2444.26  143.6110  1.002030  
beta_tv          0.312954  4699.20  276.0990  1.000220  
beta_lnl         0.075324  3815.79  224.1950  1.000310  
beta_social      0.234899  3584.78  210.6220  1.001220  
beta_display     0.291857  3895.15  228.8570  0.999433  
beta_email       0.184011  3627.20  213.1140  1.000790  
beta_search      0.216761  4231.44  248.6160  1.000380  
sigma          215.003000  4072.29  239.2650  1.000250  ","Processing csv files: ./stan_outputs/seed-1356-N-800\mmm_model-20240223120309_1.csv, ./stan_outputs/seed-1356-N-800\mmm_model-20240223120309_2.csv, ./stan_outputs/seed-1356-N-800\mmm_model-20240223120309_3.csv, ./stan_outputs/seed-1356-N-800\mmm_model-20240223120309_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",11.769020318984985
1356,240223,240223-1356,2402231203,STAN,900,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -5197.530000  0.050995   2.033830 -5201.390000 -5197.200000   
alpha         5007.650000  0.968569  49.631200  4925.870000  5008.020000   
beta_tv          0.291067  0.000082   0.005723     0.281558     0.291026   
beta_lnl         0.058522  0.000183   0.011553     0.039612     0.058458   
beta_social      0.205896  0.000191   0.011931     0.186619     0.205759   
beta_display     0.251476  0.000332   0.019665     0.217948     0.251738   
beta_email       0.165704  0.000333   0.020032     0.132500     0.165837   
beta_search      0.070928  0.000432   0.027784     0.025487     0.070691   
sigma          193.872000  0.073224   4.690030   186.346000   193.844000   

                      95%    N_Eff   N_Eff/s     R_hat  
lp__         -5194.810000  1590.63   85.3801  1.000840  
alpha         5090.840000  2625.73  140.9410  1.000040  
beta_tv          0.300425  4821.27  258.7910  0.999725  
beta_lnl         0.077724  4006.21  215.0410  0.999892  
beta_social      0.225202  3918.34  210.3240  0.999280  
beta_display     0.283213  3499.99  187.8680  0.999933  
beta_email       0.198375  3609.14  193.7270  1.000020  
beta_search      0.117257  4132.42  221.8150  0.999768  
sigma          201.812000  4102.41  220.2050  0.999645  ","Processing csv files: ./stan_outputs/seed-1356-N-900\mmm_model-20240223120322_1.csv, ./stan_outputs/seed-1356-N-900\mmm_model-20240223120322_2.csv, ./stan_outputs/seed-1356-N-900\mmm_model-20240223120322_3.csv, ./stan_outputs/seed-1356-N-900\mmm_model-20240223120322_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",15.607252836227417
1356,240223,240223-1356,2402231203,STAN,1000,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -5821.170000  0.046992   2.007310 -5824.940000 -5820.830000   
alpha         5033.470000  0.976256  47.882800  4955.860000  5032.580000   
beta_tv          0.307321  0.000083   0.005714     0.297994     0.307352   
beta_lnl         0.044952  0.000186   0.011314     0.026432     0.045097   
beta_social      0.184279  0.000181   0.011281     0.165861     0.184431   
beta_display     0.243286  0.000341   0.018797     0.212669     0.243634   
beta_email       0.140959  0.000316   0.019869     0.108347     0.140526   
beta_search      0.110800  0.000442   0.027876     0.064444     0.110353   
sigma          203.230000  0.074091   4.640520   195.761000   203.155000   

                      95%    N_Eff   N_Eff/s     R_hat  
lp__         -5818.540000  1824.68   93.2579  1.001520  
alpha         5113.480000  2405.64  122.9500  1.000440  
beta_tv          0.316691  4701.38  240.2830  0.999262  
beta_lnl         0.063480  3707.40  189.4820  0.999801  
beta_social      0.202700  3904.99  199.5800  0.999475  
beta_display     0.272912  3047.22  155.7410  1.000690  
beta_email       0.173714  3956.99  202.2380  0.999528  
beta_search      0.156934  3968.74  202.8380  0.999649  
sigma          210.872000  3922.85  200.4930  1.000500  ","Processing csv files: ./stan_outputs/seed-1356-N-1000\mmm_model-20240223120338_1.csv, ./stan_outputs/seed-1356-N-1000\mmm_model-20240223120338_2.csv, ./stan_outputs/seed-1356-N-1000\mmm_model-20240223120338_3.csv, ./stan_outputs/seed-1356-N-1000\mmm_model-20240223120338_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",15.200197219848633
5594,240223,240223-5594,2402231203,STAN,100,"                     Mean      MCSE      StdDev           5%          50%  \
lp__          -581.324000  0.051088    2.015280  -585.043000  -581.043000   
alpha         4371.570000  3.946690  181.375000  4077.380000  4370.250000   
beta_tv          0.324898  0.000297    0.017474     0.296303     0.324642   
beta_lnl         0.161782  0.000634    0.035103     0.103797     0.161952   
beta_social      0.230931  0.000639    0.035003     0.173337     0.231342   
beta_display     0.378778  0.001094    0.060527     0.277855     0.377206   
beta_email       0.167392  0.000919    0.056752     0.073861     0.166624   
beta_search      0.259977  0.001615    0.087091     0.117152     0.260932   
sigma          196.015000  0.251773   14.674700   173.258000   195.509000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__          -578.589000  1556.11  364.857  1.001630  
alpha         4666.850000  2111.97  495.186  1.000610  
beta_tv          0.353918  3452.72  809.547  0.999939  
beta_lnl         0.219984  3066.47  718.984  0.999924  
beta_social      0.288563  2999.46  703.274  0.999931  
beta_display     0.480878  3059.58  717.369  1.000210  
beta_email       0.262547  3816.57  894.858  1.000670  
beta_search      0.405222  2908.56  681.961  1.000770  
sigma          220.877000  3397.20  796.531  0.999728  ","Processing csv files: ./stan_outputs/seed-5594-N-100\mmm_model-20240223120353_1.csv, ./stan_outputs/seed-5594-N-100\mmm_model-20240223120353_2.csv, ./stan_outputs/seed-5594-N-100\mmm_model-20240223120353_3.csv, ./stan_outputs/seed-5594-N-100\mmm_model-20240223120353_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",3.965792655944824
5594,240223,240223-5594,2402231204,STAN,200,"                     Mean      MCSE      StdDev           5%          50%  \
lp__         -1172.950000  0.046589    2.008840 -1176.770000 -1172.640000   
alpha         4968.660000  2.521520  116.039000  4776.810000  4970.590000   
beta_tv          0.320975  0.000210    0.013321     0.298507     0.321029   
beta_lnl         0.037280  0.000410    0.025191    -0.004584     0.037437   
beta_social      0.158292  0.000431    0.025386     0.116215     0.158360   
beta_display     0.265778  0.000810    0.043187     0.193071     0.265909   
beta_email       0.167409  0.000829    0.046427     0.094332     0.166680   
beta_search      0.180484  0.001028    0.063681     0.078244     0.179564   
sigma          207.041000  0.178283   10.391300   190.536000   206.657000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -1170.310000  1859.16  354.329  0.999437  
alpha         5159.230000  2117.78  403.617  1.000870  
beta_tv          0.342906  4032.11  768.460  0.999805  
beta_lnl         0.079472  3773.56  719.183  0.999660  
beta_social      0.200067  3474.75  662.236  1.000390  
beta_display     0.336368  2846.18  542.439  1.000250  
beta_email       0.243866  3133.08  597.119  1.000520  
beta_search      0.288558  3834.59  730.816  1.000730  
sigma          224.770000  3397.20  647.455  0.999603  ","Processing csv files: ./stan_outputs/seed-5594-N-200\mmm_model-20240223120358_1.csv, ./stan_outputs/seed-5594-N-200\mmm_model-20240223120358_2.csv, ./stan_outputs/seed-5594-N-200\mmm_model-20240223120358_3.csv, ./stan_outputs/seed-5594-N-200\mmm_model-20240223120358_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",4.35321569442749
